Continent,AREA1,AREA2,COUNTRY,ID_Lloyds,Name_Lloyds,X1,Y1,Type_Analysis,Analysis1,Analysis2,Analysis3,Analysis4,Analysis5,Analysis6
Oceania,AUS,AUS,AUS,9505,Phillip Is.,145.203,-38.487,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,PAK,1377,Phitti Creek,67.16,24.698,3,,,Flow_Grid,,,
East Asia,SEA,SEA,KHM,3976,Phnom Penh,104.9,11.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,KIR,8060,Phoenix Islands,,,2,,Country_Continent,,,,
East Asia,CHI,SEA,VNM,7984,Phu My,107.026,10.576,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,THA,3074,Phuket,98.417,7.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,8340,Pichilingue,-110.325,24.276,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,AZO,751,Pico Is.,-28.3,38.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,8551,Picton(CAN),-77.133,44,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,NZL,4044,Picton(NZL),174.004,-41.285,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2995,Pictou,-62.717,45.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,7997,Pierce Field,2.3,57.167,4,,,,Exclude,,
North America,USG,USG,USA,7825,Pierre Part,-91.183,29.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,NEU,NEU,FRA,9913,Pierreville,-72.8,46.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,178,Pietarsaari,22.697,63.706,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,7648,Pietra Ligure,8.283,44.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,LCA,3307,Pigeon Is.,-60.965,14.093,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,2290,Pigeon Point,-60.833,11.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,9627,Pijnacker,4.417,52,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,PRY,10000,Pilar,-58.3,-26.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,9653,Piligao,73.933,15.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,10546,Pilot Point,-157.581,57.563,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8718,Pilottown,-89.25,29.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,PER,1446,Pimentel,-79.933,-6.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,7656,Pine Bluff,-92,34.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,517,Piney Point,-76.533,38.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9373,Pinghu,121,30.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,9688,Pingtan,119.783,25.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,1395,Piombino,10.55,42.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,8324,Pionerskiy,20.2,54.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,6464,Pipavav,71.567,20.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3111,Piper Terminal,0.267,58.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10435,Piracaba Field,,,4,,,,Exclude,,
Europe,SEU,SEU,GRC,821,Piraeus,23.643,37.941,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,SVN,5175,Piran,13.567,45.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10156,Piranema Field,-36.776,-11.084,4,,,,Exclude,,
Europe,NEU,NEU,FRA,5415,Piriac,-2.55,47.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,URY,8605,Piriapolis,-55.267,-34.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,6022,Piritu,-65.067,10.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,9922,Piru,128.2,-3.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,2078,Pisa,10.4,43.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PCN,1605,Pitcairn Islands,-130.1,-25.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,8083,Pittsburg(CA USA),-121.867,38.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,7646,Pittsburgh(PA USA),-80,40.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,7913,Pituffik,-68.867,76.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,COL,8320,Pizarro,-78.617,2.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,4728,Placentia Bay,-54.259,47.251,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,4694,Plaju,104.833,-3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,3446,Plaju-Sungei Gerong,104.88,-2.946,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,3167,Plaquemines,-91.233,30.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,105,Plaridel,123.7,8.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,4808,Plastun,136.25,44.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,8818,Platiyali,21.1,38.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,THA,8453,Platong Terminal,101.433,9.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,2787,Playa del Carmen,-87.067,20.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,CRI,9269,Playas del Coco,-85.7,10.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,3982,Ploce,17.433,43.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,7609,Plock,19.667,52.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,HRV,4697,Plomin,14.2,45.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,2245,Plumper Sound,-123.2,48.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,10337,Pluto LNG Terminal,116.758,-20.605,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,6257,Plymouth(MA USA),-70.667,41.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,MSR,8093,Plymouth(MSR),-62.217,16.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,9464,PM-3 Field,104.158,6.97,4,,,,Exclude,,
Europe,BLK,BLK,TUR,5158,Podima,28.283,41.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,6303,Podporozhye,34.167,60.914,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8300,Podyapolskoye,132.317,42.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8247,Pogranichnoye,143.717,50.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,KOR,5775,Pohang,129.41,36.006,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,FSM,4043,Pohnpei,158.217,6.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,2917,Point Barrow,-156.667,71.283,3,,,Flow_Grid,,,
North America,USG,USG,USA,10173,Point Celeste Anch.,-89.822,29.588,3,,,Flow_Grid,,,
Africa,WAF,WAF,MRT,1391,Point Central,-17.033,20.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,2743,Point Comfort,-96.567,28.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,4636,Point Fortin,-61.694,10.184,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,468,Point Judith,-71.483,41.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,7988,Point Lay,-162.85,69.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,2567,Point Lisas,-61.49,10.404,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,733,Point Lynas,-4.283,53.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,LKA,2566,Point Pedro,80.25,9.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,7589,Point Pleasant,-82.117,38.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,7537,Point Tupper,-61.37,45.608,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,871,Point Wells,-122.4,47.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,874,Point Wilson,144.5,-38.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,TTO,1466,Pointe a Pierre,-61.466,10.321,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,GLP,1452,Pointe a Pitre,-61.549,16.231,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2009,Pointe au Boisvert,-69.133,48.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2143,Pointe au Pic,-70.133,47.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1647,Pointe aux Trembles,-73.483,45.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,REU,7604,Pointe des Galets,55.283,-20.917,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,MRT,5466,Pointe des Mouettes,-17.033,20.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,GLP,3950,Pointe Jarry,-61.533,16.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2720,Pointe Noire(CAN),-66.473,50.152,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,COG,2491,Pointe Noire(COG),11.833,-4.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,COG,10258,Pointe Noire(COG) Anch.,11.784,-4.746,3,,,Flow_Grid,,,
Europe,SCN,SCN,POL,5547,Poland,,,2,,Country_Continent,,,,
East Asia,SEA,SEA,IDN,471,Poleng Terminal,112.917,-6.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,POL,4876,Police,14.6,53.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,3014,Polillo,121.9,14.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,4979,Polloc,124.217,7.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,9795,Polvo Terminal,-41,-23.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,5262,Pomalaa,121.583,-4.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PNG,5342,Pomio,151.5,-5.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,BGR,6379,Pomorie,27.65,42.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,PRI,5361,Ponce,-66.618,17.981,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,9599,Ponta da Anch.,,,3,,,Flow_Grid,,,
Latin America,SAA,SAA,BRA,470,Ponta da Madeira,-44.374,-2.566,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10345,Ponta da Madeira Outer Anch.,-44.155,-2.171,3,,,Flow_Grid,,,
Europe,IBE,SEU,AZO,8152,Ponta Delgada(AZO),-25.667,37.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,PMD,9507,Ponta Delgada(PMD),-17,32.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,CPV,6094,Ponta do Sol,-25.1,17.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,2291,Ponta do Ubu,-40.583,-20.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10517,Ponta do Ubu Anch.,-40.5,-20.767,3,,,Flow_Grid,,,
Africa,EAF,EAF,MOZ,9423,Ponta Dobela,32.917,-26.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,1717,Ponte Fornaci,10.346,46.012,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,ESP,4443,Pontevedra,-8.65,42.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,5774,Pontianak,109.35,-0.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,2746,Pontrieux,-3.167,48.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,4797,Ponza,12.967,40.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5951,Poole,-1.983,50.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,3658,Porbandar,69.6,21.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,HRV,5514,Porec,13.6,45.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,FIN,7922,Pori,21.8,61.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,4945,Porlamar,-63.85,10.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,5021,Pornic,-2.117,47.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,588,Poro Is.,124.417,10.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,797,Poro(Luzon),120.317,16.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,NCL,9205,Poro(NCL),165.709,-21.303,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,2120,Poronaysk,143.117,49.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,4688,Poros,23.467,37.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,FRA,8990,Porquerolles,6.2,42.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,693,Porsgrunn,9.65,59.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,2460,Port Alberni,-124.807,49.251,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,5024,Port Alfred,-70.875,48.334,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,918,Port Alice,-127.45,50.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,1715,Port Allen(LA USA),-91.2,30.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,2074,Port Alma,150.86,-23.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,VIR,3484,Port Alucroix,-64.773,17.707,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,VUT,1718,Port Aneityum,169.75,-20.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,3898,Port Angeles,-123.417,48.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,JAM,921,Port Antonio,-76.45,18.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,5026,Port Aransas,-97.067,27.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,2076,Port Arthur,-93.96,29.849,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,785,Port Askaig,-6.1,55.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,HTI,4188,Port au Prince,-72.348,18.554,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1567,Port Augusta,137.783,-32.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1261,Port aux Basques,-59.117,47.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,ATF,8533,Port aux Francais,70.2,-49.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,8036,Port Barrier,-2.417,48.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,2380,Port Barton,119.25,10.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,UGA,9553,Port Bell,32.633,0.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,1000,Port Blair,92.717,11.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,6017,Port Bolivar Roads,-94.783,29.367,3,,,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1378,Port Bonython,137.767,-32.989,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,3787,Port Burwell,-80.8,42.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,1707,Port Calton,120.1,12.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,658,Port Canaveral,-80.583,28.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,2458,Port Canning,88.633,22.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2461,Port Cartier,-66.785,50.034,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,10376,Port Cartier Anch.,-66.768,50.008,3,,,Flow_Grid,,,
Oceania,AUS,AUS,NZL,7600,Port Chalmers,170.617,-45.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,513,Port Chester,-73.65,40.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,4455,Port Colborne,-79.245,42.877,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,9733,Port Coquitlam,-122.767,49.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,5326,Port Credit,-79.6,43.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,2214,Port Dalhousie,-79.267,43.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,FRA,1501,Port de Bouc,4.993,43.407,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,6275,Port de Grave,-53.2,47.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,MRT,7764,Port de L'Amitie,-16.033,18,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,HTI,2874,Port de Paix,-72.833,19.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,8566,Port Dolomite,-84.267,45.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,8572,Port Douglas,145.45,-16.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,7996,Port Dover,-80.203,42.787,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,4718,Port Eads,-89.167,29.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,116,Port Edward,-130.292,54.229,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,ZAF,130,Port Elizabeth,25.633,-33.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,ZAF,800,Port Elizabeth Anch.,25.72,-33.897,3,,,Flow_Grid,,,
Europe,UKE,NEU,GBR,2071,Port Ellen,-6.217,55.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,JAM,2979,Port Esquivel,-77.133,17.894,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,2782,Port Everglades,-80.122,26.099,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,EGY,7650,Port Fouad,32.333,31.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,8840,Port Fourchon,-90.213,29.111,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,5023,Port Gamble,-122.583,47.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,GAB,5622,Port Gentil,8.783,-0.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,GAB,10611,Port Gentil Anch.,8.795,-0.726,3,,,Flow_Grid,,,
Oceania,AUS,AUS,AUS,376,Port Giles,137.76,-35.023,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3300,Port Glasgow,-4.676,55.934,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,10539,Port Graham,-151.83,59.351,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,10174,Port Hammond,-122.65,49.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,4028,Port Harcourt,7.005,4.769,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,CAN,709,Port Hardy,-127.483,50.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1005,Port Hastings,-61.4,45.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,427,Port Hawkesbury,-61.363,45.616,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1791,Port Hedland,118.582,-20.316,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,9600,Port Hedland Anch.,118.553,-20.167,3,,,Flow_Grid,,,
North America,CAN,CAN,CAN,8973,Port Hope Simpson,-56.3,52.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,1002,Port Hueneme,-119.204,34.153,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1499,Port Huon,147,-43.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,707,Port Huron,-82.433,42.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,EGY,1435,Port Ibrahim,32.55,29.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,8561,Port Inland,-85.867,45.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,PHL,6235,Port Irene,122.1,18.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,1199,Port Isabel(USA),-97.22,26.063,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,4307,Port Jackson,151.283,-33.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,65,Port Jefferson,-73.067,40.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,4878,Port Jerome,0.533,49.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,8532,Port Joinville,-2.35,46.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,JAM,2075,Port Kaiser,-77.6,17.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,5623,Port Kembla,150.889,-34.465,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,10145,Port Kembla Anch.,151.015,-34.395,3,,,Flow_Grid,,,
East Asia,SEA,SEA,MYS,115,Port Klang,101.4,3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,10366,Port Klang Anch.,101.293,2.77,3,,,Flow_Grid,,,
Europe,EMD,EMD,GRC,6146,Port Laki,26.85,37.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1500,Port Latta,145.387,-40.854,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,1244,Port Laudania,-80.117,26.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,4581,Port Lavaca,-96.633,28.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,4584,Port Lincoln,135.869,-34.725,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,10316,Port Lincoln Anch.,135.987,-34.644,3,,,Flow_Grid,,,
North America,USP,USP,USA,9333,Port Lions,-152.883,57.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,ATA,8967,Port Lockroy,-63.517,-64.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,MUS,7603,Port Louis,57.4833,-20.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,1202,Port Maitland,-79.583,42.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,2972,Port Manatee,-82.561,27.632,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,LCA,2633,Port Marigot(LCA),-61.033,13.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
